fee_id,transaction_id,fee_percentage,fee_amount
78421,188557,0.5,3843.8
78422,17629,0.5,2202.84
78423,159897,0.5,3762.04
78424,72169,0.5,1938.59
78425,162300,0.5,6543.93
78426,75983,1.0,1480.8
78427,113232,0.5,1693.22
78428,79015,1.0,1410.14
78429,90354,1.0,420.86
78430,82765,0.5,1612.16
78431,76672,1.0,374.75
78432,15208,1.0,2206.03
78433,119206,1.0,1301.46
78434,140064,1.0,1098.01
78435,191362,0.5,744.45
78436,196643,0.5,36348.22
78437,6724,1.0,269.73
78438,164334,1.0,2829.08
78439,125064,0.5,527.29
78440,157582,0.5,600.12
78441,84973,0.5,2317.55
78442,106074,0.5,1055.51
78443,192770,1.0,7068.52
78444,21507,1.0,734.12
78445,174708,1.0,1962.08
78446,3179,1.0,1906.08
78447,175427,0.5,2322.47
78448,37437,1.0,2707.39
78449,153943,1.0,4246.12
78450,192000,1.0,769.38
78451,121075,0.5,246.25
78452,157907,0.5,5348.97
78453,21763,1.0,3184.18
78454,108805,1.0,636.21
78455,25218,1.0,700.35
78456,106245,1.0,2611.34
78457,131073,1.0,1422.13
78458,52807,1.0,2539.14
78459,69820,1.0,971.39
78460,70052,1.0,2186.54
78461,32092,1.0,1264.45
78462,72509,1.0,7093.13
78463,147102,1.0,977.92
78464,104248,1.0,1682.45
78465,38615,1.0,402.74
78466,190479,0.5,1093.65
78467,62814,1.0,1008.27
78468,154368,1.0,3774.48
78469,81460,1.0,949.18
78470,31777,0.5,2722.08
78471,180458,0.5,636.0
78472,197048,1.0,1326.87
78473,55723,1.0,1672.03
78474,100772,0.5,1427.56
78475,96375,0.5,538.35
78476,109878,1.0,2324.92
78477,184056,1.0,686.33
78478,166147,1.0,5388.05
78479,81711,1.0,726.59
78480,11498,0.5,2402.12
78481,102470,0.5,3212.68
78482,169422,1.0,2316.76
78483,63852,1.0,720.06
78484,199390,1.0,2262.89
78485,53861,1.0,1803.39
78486,138437,1.0,1052.66
78487,29450,0.5,1366.78
78488,181011,0.5,976.61
78489,88450,1.0,843.95
78490,25093,0.5,2985.04
78491,36628,0.5,2732.28
78492,155687,1.0,970.65
78493,15933,1.0,953.53
78494,8871,0.5,3957.94
78495,30784,0.5,2339.94
78496,164037,1.0,534.81
78497,53532,1.0,2555.08
78498,134277,1.0,1192.7
78499,15155,0.5,1818.83
78500,134909,1.0,369.36
78501,81911,0.5,1129.78
78502,196667,0.5,495.58
78503,34207,1.0,2328.91
78504,154247,1.0,2027.07
78505,91850,1.0,1614.41
78506,38597,0.5,558.15
78507,122240,1.0,1375.47
78508,186731,1.0,1310.1
78509,48606,1.0,1764.28
78510,197785,0.5,1259.74
78511,146821,0.5,1032.36
78512,96844,1.0,1218.57
78513,12068,1.0,2387.94
78514,184895,0.5,777.32
78515,55457,1.0,1585.43
78516,112447,0.5,1480.62
78517,32596,1.0,3337.03
78518,191408,0.5,1821.94
78519,170787,0.5,331.57
78520,178136,1.0,1031.23
78521,68629,0.5,1448.16
78522,53445,1.0,2796.48
78523,153545,1.0,1308.8
78524,115047,0.5,3631.26
78525,197054,0.5,802.18
78526,9352,0.5,1191.34
78527,106096,1.0,770.02
78528,117411,1.0,2327.74
78529,57864,0.5,512.12
78530,164790,0.5,417.46
78531,71155,0.5,1363.28
78532,67506,1.0,594.27
78533,109585,1.0,2025.11
78534,164163,0.5,3549.05
78535,194954,1.0,2524.63
78536,93850,0.5,3355.95
78537,192637,0.5,649.48
78538,186419,1.0,1426.26
78539,55212,0.5,1171.05
78540,127798,0.5,1425.91
78541,41231,1.0,1194.96
78542,129235,1.0,1258.56
78543,171874,1.0,2031.72
78544,141015,1.0,2908.26
78545,152003,1.0,2680.27
78546,154084,1.0,3748.72
78547,175196,1.0,485.98
78548,106598,1.0,5195.26
78549,51116,0.5,2103.01
78550,129048,1.0,1767.37
78551,105936,1.0,1429.87
78552,186284,1.0,3241.51
78553,83687,1.0,4680.01
78554,68535,1.0,3310.6
78555,34842,0.5,5164.5
78556,2156,0.5,2962.56
78557,149805,0.5,583.01
78558,61358,1.0,2350.97
78559,35600,1.0,990.33
78560,86709,0.5,5305.37
78561,70419,0.5,6972.17
78562,11375,1.0,1015.13
78563,74681,1.0,1417.72
78564,157531,1.0,939.94
78565,77551,1.0,1922.61
78566,60016,0.5,3229.03
78567,21957,1.0,3655.4
78568,46287,0.5,244.84
78569,191813,1.0,1907.31
78570,86440,1.0,8075.47
78571,92079,1.0,716.7
78572,92680,1.0,1254.5
78573,156421,0.5,1957.04
78574,59673,0.5,2424.13
78575,68129,0.5,1258.64
78576,48814,1.0,2786.06
78577,190463,1.0,3526.75
78578,181827,0.5,3969.52
78579,151570,0.5,234.16
78580,159228,0.5,1313.11
78581,67827,0.5,5781.35
78582,197328,1.0,813.28
78583,80113,1.0,1002.38
78584,18698,1.0,545.36
78585,73320,1.0,1344.65
78586,114366,0.5,2602.79
78587,63349,1.0,4854.35
78588,43818,0.5,995.76
78589,114069,0.5,2059.59
78590,67915,0.5,2589.97
78591,117575,1.0,855.57
78592,149914,0.5,518.59
78593,118291,1.0,617.37
78594,53327,0.5,1718.42
78595,127366,1.0,1232.05
78596,138181,0.5,5103.34
78597,101321,1.0,1126.13
78598,20219,1.0,1110.76
78599,8937,0.5,3191.14
78600,11627,1.0,5948.5
78601,4265,0.5,3636.36
78602,142488,1.0,906.89
78603,198520,0.5,1968.42
78604,182035,1.0,1021.64
78605,132546,1.0,1114.6
78606,149770,1.0,1570.74
78607,166248,1.0,1172.69
78608,168203,0.5,721.85
78609,55026,1.0,503.74
78610,84259,0.5,2695.06
78611,90902,1.0,1284.51
78612,103163,1.0,8005.34
78613,82038,1.0,1353.34
78614,130263,0.5,525.36
78615,198922,1.0,3231.91
78616,122139,1.0,1740.54
78617,120633,0.5,4952.96
78618,132223,1.0,512.59
78619,30849,1.0,2323.01
78620,114737,1.0,2166.15
78621,117529,1.0,2783.3
78622,139200,1.0,950.2
78623,91477,1.0,515.13
78624,72071,0.5,2409.89
78625,79333,1.0,624.09
78626,167909,1.0,4940.26
78627,60105,1.0,596.04
78628,114700,0.5,1217.81
78629,73494,1.0,727.77
78630,157796,1.0,1153.48
78631,26825,1.0,1847.95
78632,114929,1.0,1343.63
78633,116248,0.5,1891.27
78634,67902,1.0,2933.36
78635,127377,1.0,2279.17
78636,28722,0.5,3901.37
78637,180418,1.0,955.29
78638,102796,1.0,579.43
78639,105968,1.0,1384.08
78640,26070,0.5,2436.88
78641,127719,1.0,460.27
78642,170533,1.0,1776.05
78643,102429,0.5,1790.34
78644,1045,0.5,818.71
78645,182434,1.0,2750.88
78646,169224,1.0,1966.94
78647,89731,1.0,1058.6
78648,34621,1.0,1192.29
78649,99386,0.5,928.37
78650,111487,0.5,1626.4
78651,192543,1.0,1830.01
78652,138215,1.0,1738.77
78653,52991,0.5,1918.75
78654,84059,1.0,5360.38
78655,175250,1.0,981.25
78656,47646,1.0,1868.5
78657,190135,0.5,692.71
78658,147527,1.0,2277.97
78659,178765,1.0,1344.61
78660,175945,0.5,3994.7
78661,172780,1.0,6145.79
78662,42180,0.5,5344.35
78663,51531,1.0,2484.81
78664,187898,1.0,4078.68
78665,107785,0.5,4971.47
78666,59832,1.0,3019.19
78667,82966,0.5,2595.21
78668,21215,0.5,689.54
78669,94103,0.5,2270.12
78670,177336,0.5,650.2
78671,128587,0.5,9356.14
78672,68268,1.0,3954.83
78673,7920,0.5,328.78
78674,154110,0.5,5499.3
78675,13293,0.5,645.47
78676,111817,0.5,3561.71
78677,143816,1.0,2870.31
78678,88220,0.5,8586.7
78679,171388,0.5,821.89
78680,22975,0.5,1067.14
78681,137346,1.0,1163.55
78682,25043,0.5,1218.65
78683,153911,1.0,1580.84
78684,106468,1.0,1419.33
78685,107897,0.5,1291.04
78686,91166,1.0,446.97
78687,34731,0.5,618.64
78688,139242,1.0,1568.64
78689,67374,0.5,4911.93
78690,43511,0.5,7360.87
78691,107273,1.0,1212.44
78692,37418,1.0,257.48
78693,168543,1.0,882.15
78694,112463,1.0,1140.45
78695,63771,1.0,744.69
78696,51020,0.5,6498.82
78697,97305,1.0,1937.72
78698,84556,1.0,1016.17
78699,168576,1.0,1617.1
78700,138477,1.0,1358.45
78701,23259,0.5,5659.67
78702,55043,1.0,723.86
78703,194653,1.0,3823.0
78704,183270,1.0,3819.71
78705,89378,1.0,3080.36
78706,121690,1.0,1071.2
78707,126338,0.5,2159.11
78708,141983,1.0,448.05
78709,124748,0.5,1070.22
78710,85122,0.5,547.08
78711,161887,1.0,1454.88
78712,104997,1.0,1537.92
78713,154105,0.5,930.51
78714,43429,1.0,2094.63
78715,158630,1.0,3499.65
78716,99081,0.5,2117.77
78717,19369,1.0,2475.86
78718,143790,0.5,2136.42
78719,191007,0.5,928.4
78720,160266,1.0,5589.26
78721,74122,1.0,1700.87
78722,67639,1.0,427.69
78723,21510,0.5,841.95
78724,119821,1.0,5259.19
78725,4041,0.5,2446.47
78726,4818,1.0,2380.04
78727,195782,1.0,5562.59
78728,52274,1.0,695.42
78729,38064,1.0,1634.45
78730,108074,1.0,854.15
78731,149113,1.0,6329.85
78732,111611,1.0,1456.26
78733,31789,1.0,1321.62
78734,128080,1.0,4943.02
78735,188023,0.5,2894.08
78736,29988,0.5,1950.75
78737,107658,1.0,675.01
78738,63052,1.0,1549.84
78739,168245,1.0,3927.66
78740,156542,1.0,2665.78
78741,22833,0.5,2774.52
78742,85253,1.0,627.82
78743,167583,1.0,522.9
78744,74474,0.5,4175.54
78745,188940,1.0,1074.18
78746,117572,0.5,2781.45
78747,194789,1.0,3472.0
78748,49106,1.0,3648.04
78749,56842,1.0,1576.62
78750,178320,1.0,1724.89
78751,7612,1.0,2566.3
78752,45771,1.0,2243.2
78753,65322,1.0,407.65
78754,68039,1.0,2253.85
78755,91184,1.0,2489.12
78756,187927,1.0,2365.64
78757,142041,1.0,2940.81
78758,114941,0.5,738.56
78759,115214,0.5,1573.42
78760,176800,1.0,2415.62
78761,6765,0.5,4168.7
78762,149246,0.5,1123.86
78763,102507,0.5,1342.58
78764,139777,1.0,1159.59
78765,108073,1.0,506.02
78766,56134,1.0,2162.87
78767,136783,0.5,366.29
78768,44926,1.0,1647.61
78769,73807,1.0,881.6
78770,78522,0.5,531.61
78771,130230,0.5,230.11
78772,117912,1.0,1958.08
78773,163722,0.5,1834.04
78774,69564,1.0,2523.04
78775,135759,1.0,1625.27
78776,56610,1.0,8033.16
78777,40097,0.5,2532.69
78778,129742,1.0,2379.93
78779,161105,1.0,783.49
78780,156119,1.0,1913.0
78781,8726,0.5,1203.13
78782,43402,1.0,1721.97
78783,152490,0.5,3350.15
78784,65492,0.5,2475.13
78785,108563,0.5,559.52
78786,80387,1.0,889.28
78787,39544,1.0,9531.58
78788,195569,1.0,4608.4
78789,183356,0.5,955.85
78790,92571,1.0,5183.73
78791,99846,0.5,2141.09
78792,10416,1.0,1045.66
78793,117812,0.5,3546.47
78794,144608,1.0,1039.52
78795,16396,0.5,4371.27
78796,149712,1.0,543.4
78797,38152,1.0,1249.06
78798,79353,1.0,11875.56
78799,130503,1.0,1399.82
78800,121922,1.0,732.03
78801,122670,1.0,5489.51
78802,58485,0.5,1171.86
78803,188886,0.5,3233.48
78804,65418,1.0,1520.82
78805,132299,0.5,1590.4
78806,105710,1.0,1903.77
78807,44017,1.0,1250.13
78808,131699,0.5,1649.26
78809,36145,1.0,1425.18
78810,108393,1.0,899.58
78811,83149,1.0,1595.23
78812,100465,1.0,2111.38
78813,154753,1.0,1376.36
78814,125580,1.0,3939.33
78815,80714,0.5,1626.7
78816,99762,1.0,816.93
78817,91837,0.5,2484.74
78818,94063,1.0,2644.33
78819,134432,1.0,2669.63
78820,175642,1.0,834.7
78821,191922,0.5,885.92
78822,158494,0.5,857.77
78823,11975,0.5,5290.04
78824,16414,1.0,1050.64
78825,101213,0.5,5981.4
78826,138113,1.0,1219.06
78827,14320,0.5,1862.32
78828,142876,0.5,2562.16
78829,138139,0.5,1311.51
78830,127963,0.5,960.17
78831,39084,0.5,1124.62
78832,184517,1.0,2735.09
78833,103212,1.0,780.81
78834,176374,1.0,3009.47
78835,67598,1.0,912.44
78836,66757,1.0,2405.23
78837,104514,0.5,3947.23
78838,90082,0.5,2035.48
78839,71206,1.0,583.6
78840,167291,1.0,396.68
78841,35071,1.0,3283.98
78842,177997,0.5,184.8
78843,135805,1.0,491.28
78844,90130,1.0,2891.69
78845,187397,1.0,2994.3
78846,155107,1.0,4928.15
78847,164260,0.5,1186.55
78848,175349,0.5,2228.9
78849,186939,0.5,4313.81
78850,30487,1.0,2374.34
78851,12360,1.0,1086.55
78852,22380,0.5,2627.38
78853,153170,0.5,2595.33
78854,154399,0.5,1466.46
78855,34514,1.0,1439.03
78856,2130,1.0,900.05
78857,143081,1.0,1367.77
78858,172412,1.0,3419.81
78859,94119,0.5,1481.34
78860,51498,1.0,534.45
78861,117670,1.0,1219.67
78862,143543,1.0,737.18
78863,186865,1.0,2430.12
78864,149503,1.0,1323.08
78865,65707,0.5,4795.62
78866,74626,1.0,3046.96
78867,141023,1.0,2162.94
78868,189244,1.0,810.93
78869,79297,0.5,525.23
78870,139460,1.0,2190.27
78871,111480,1.0,2155.03
78872,103811,1.0,3540.96
78873,97318,1.0,956.39
78874,123549,1.0,869.99
78875,195473,0.5,7467.57
78876,8075,0.5,3013.3
78877,101927,1.0,1168.72
78878,29201,1.0,3607.5
78879,69079,1.0,1201.25
78880,6860,1.0,2334.8
78881,159416,1.0,818.76
78882,172702,1.0,1818.57
78883,117096,1.0,364.91
78884,50855,1.0,2875.48
78885,160379,1.0,1467.15
78886,65681,1.0,198.28
78887,28390,1.0,841.17
78888,174720,1.0,671.02
78889,150740,0.5,509.3
78890,112803,1.0,1241.24
78891,72826,0.5,4328.1
78892,53694,0.5,805.63
78893,126457,1.0,2217.63
78894,198446,0.5,1066.85
78895,122341,1.0,735.49
78896,151557,0.5,1458.8
78897,72442,1.0,1199.88
78898,44296,0.5,1630.67
78899,23002,0.5,766.36
78900,156187,0.5,2470.69
78901,44900,1.0,1307.25
78902,199107,1.0,3181.12
78903,189459,1.0,1590.38
78904,121966,1.0,813.11
78905,116126,0.5,1064.72
78906,192664,1.0,1022.77
78907,79871,1.0,1738.71
78908,112120,1.0,4839.17
78909,35650,1.0,1157.3
78910,194857,0.5,1469.86
78911,108869,1.0,1493.33
78912,172206,1.0,3350.41
78913,107814,1.0,995.91
78914,183712,1.0,1708.82
78915,191982,0.5,558.99
78916,17897,1.0,1655.68
78917,48752,0.5,2209.68
78918,180572,0.5,4722.49
78919,143542,1.0,1287.64
78920,192792,0.5,1735.54
78921,22144,1.0,4441.05
78922,14232,1.0,2100.2
78923,62894,1.0,1315.05
78924,169398,0.5,2060.03
78925,60275,0.5,1539.43
78926,92975,1.0,1403.61
78927,34419,1.0,1785.28
78928,170057,1.0,760.6
78929,134974,1.0,731.45
78930,35817,1.0,1176.5
78931,98570,1.0,1852.83
78932,36152,1.0,940.02
78933,95755,0.5,5877.11
78934,83530,1.0,766.4
78935,194660,0.5,17698.62
78936,189054,1.0,9998.89
78937,155762,1.0,875.12
78938,164474,1.0,3669.92
78939,92720,1.0,4257.97
78940,96179,0.5,1210.89
78941,139447,1.0,4366.12
78942,42724,0.5,1407.64
78943,186587,1.0,1886.69
78944,100015,0.5,1940.82
78945,88595,1.0,1412.34
78946,129508,1.0,1718.65
78947,172343,1.0,679.76
78948,37032,1.0,2498.89
78949,186392,1.0,1746.75
78950,160788,0.5,3592.11
78951,117498,1.0,2007.12
78952,13945,1.0,2250.69
78953,160951,1.0,374.69
78954,131519,1.0,3335.08
78955,104933,1.0,5140.75
78956,100096,0.5,467.65
78957,12354,1.0,1788.37
78958,94308,1.0,812.25
78959,138829,0.5,808.09
78960,172468,1.0,2023.77
78961,58661,0.5,926.67
78962,18703,1.0,2029.1
78963,185626,0.5,650.98
78964,178077,0.5,5671.1
78965,170756,0.5,3882.23
78966,191967,1.0,2342.64
78967,186870,0.5,766.96
78968,47124,0.5,1945.34
78969,134140,1.0,1708.16
78970,86348,1.0,681.63
78971,18746,1.0,1212.29
78972,135545,1.0,711.04
78973,44013,1.0,1238.45
78974,64634,1.0,484.29
78975,101567,1.0,3498.74
78976,13550,0.5,3200.68
78977,181692,1.0,695.99
78978,92158,1.0,4679.23
78979,6566,0.5,2367.2
78980,87071,1.0,2486.72
78981,183841,1.0,892.9
78982,53782,1.0,3333.77
78983,178145,1.0,2077.88
78984,142890,0.5,790.02
78985,129893,0.5,977.62
78986,194761,1.0,2734.6
78987,145780,0.5,3427.58
78988,96241,1.0,508.0
78989,109800,1.0,507.5
78990,120413,1.0,600.76
78991,169584,0.5,6314.68
78992,194985,0.5,2280.11
78993,56528,1.0,1396.72
78994,80121,1.0,1899.46
78995,189473,0.5,2013.5
78996,84698,1.0,2794.0
78997,171484,0.5,4328.93
78998,42256,1.0,1575.14
78999,166283,1.0,5203.92
79000,15038,1.0,1560.8
79001,185481,0.5,1907.09
79002,154232,0.5,811.98
79003,172528,0.5,682.41
79004,53017,1.0,2416.23
79005,31631,0.5,819.95
79006,42543,0.5,2416.23
79007,66992,0.5,828.99
79008,85737,0.5,276.88
79009,66930,0.5,2225.46
79010,168331,0.5,1315.09
79011,72547,1.0,2344.25
79012,146296,0.5,1366.36
79013,166921,1.0,1647.67
79014,96539,1.0,3373.01
79015,125505,1.0,1002.2
79016,123981,0.5,1201.22
79017,38969,0.5,237.55
79018,18411,1.0,1239.97
79019,182736,1.0,713.66
79020,13789,1.0,1661.45
79021,39301,1.0,5276.81
79022,137744,0.5,3438.48
79023,14115,1.0,867.21
79024,13783,1.0,1768.97
79025,142071,1.0,1320.77
79026,51008,1.0,639.75
79027,80201,1.0,1600.8
79028,167255,0.5,6752.74
79029,81778,0.5,1469.88
79030,186012,1.0,3161.79
79031,99017,1.0,1922.08
79032,87093,1.0,5940.58
79033,168153,1.0,1296.13
79034,133324,1.0,2712.84
79035,40162,0.5,1180.63
79036,138044,1.0,2568.25
79037,1032,0.5,2770.36
79038,192257,0.5,851.91
79039,453,1.0,5195.44
79040,94497,1.0,1818.55
79041,52791,1.0,1143.14
79042,22771,0.5,3721.43
79043,42064,1.0,3490.3
79044,22377,0.5,1359.58
79045,75314,1.0,2255.33
79046,57778,1.0,868.0
79047,165576,1.0,1168.14
79048,192163,1.0,488.74
79049,171993,1.0,4603.5
79050,143220,0.5,316.1
79051,52208,1.0,3057.81
79052,39567,1.0,1964.18
79053,51778,1.0,1267.48
79054,146416,1.0,3256.39
79055,155686,0.5,5092.2
79056,20936,1.0,1426.56
79057,157823,0.5,7435.48
79058,21515,1.0,3512.3
79059,175176,0.5,5046.12
79060,77967,1.0,2415.12
79061,117144,0.5,2334.61
79062,179591,1.0,141.69
79063,130085,0.5,1114.9
79064,155919,1.0,4171.96
79065,29963,0.5,937.58
79066,147688,1.0,1705.72
79067,142026,0.5,2242.35
79068,102882,1.0,1105.12
79069,44823,0.5,224.32
79070,363,1.0,1160.75
79071,150739,1.0,2874.25
79072,145459,0.5,2040.97
79073,38236,1.0,726.16
79074,38901,0.5,1314.4
79075,120587,0.5,1585.05
79076,191717,1.0,1765.14
79077,94291,0.5,682.62
79078,131204,1.0,1270.19
79079,35978,0.5,1390.49
79080,110043,1.0,1448.03
79081,55018,0.5,2539.43
79082,426,1.0,2105.46
79083,147158,0.5,3127.82
79084,27269,1.0,3626.13
79085,189986,1.0,551.88
79086,25297,1.0,2255.13
79087,30346,1.0,2043.79
79088,164421,0.5,613.18
79089,70271,0.5,1249.8
79090,182983,0.5,8842.11
79091,29453,0.5,490.85
79092,62325,1.0,2344.92
79093,67502,1.0,1817.47
79094,84039,1.0,2474.24
79095,70031,1.0,2291.38
79096,116194,1.0,752.13
79097,19942,1.0,1107.48
79098,33325,1.0,813.68
79099,181492,0.5,1244.98
79100,156571,1.0,6876.67
79101,102170,1.0,1718.07
79102,155824,1.0,1879.32
79103,124871,0.5,3303.92
79104,43194,1.0,604.66
79105,85915,0.5,3584.45
79106,18258,0.5,15550.42
79107,188773,1.0,3102.63
79108,132411,0.5,2325.3
79109,129347,0.5,4361.52
79110,2235,1.0,1212.02
79111,50862,0.5,1826.46
79112,68742,1.0,343.32
79113,77167,1.0,3434.2
79114,131108,1.0,1384.98
79115,189518,1.0,839.76
79116,141581,1.0,5085.09
79117,82645,0.5,6015.48
79118,17939,0.5,1813.85
79119,9847,0.5,1049.3
79120,113591,1.0,1820.66
79121,80571,0.5,4874.22
79122,28604,1.0,969.79
79123,67455,0.5,2506.84
79124,73637,0.5,1021.34
79125,133471,0.5,1025.35
79126,185201,0.5,152.17
79127,164688,1.0,982.03
79128,151049,1.0,1022.56
79129,132471,1.0,2383.7
79130,102710,0.5,375.35
79131,192847,0.5,1386.62
79132,154001,0.5,2431.07
79133,142637,1.0,2243.31
79134,69342,1.0,2742.99
79135,178723,0.5,715.76
79136,8969,0.5,6173.66
79137,189089,1.0,3481.17
79138,85469,1.0,2650.73
79139,155561,1.0,1115.69
79140,24363,1.0,625.85
79141,29070,1.0,3724.91
79142,166308,0.5,729.21
79143,127537,0.5,800.2
79144,159226,1.0,3976.35
79145,165679,1.0,1601.8
79146,132349,1.0,1337.82
79147,64460,1.0,1794.86
79148,97617,1.0,1708.15
79149,47510,1.0,730.16
79150,50030,1.0,3378.76
79151,80105,0.5,1192.79
79152,27637,0.5,1010.14
79153,88909,1.0,686.38
79154,99123,1.0,1002.4
79155,66871,1.0,1764.89
79156,130036,1.0,1667.52
79157,116410,0.5,3880.44
79158,83278,1.0,573.45
79159,157375,1.0,3297.33
79160,75293,1.0,1669.33
79161,5839,0.5,1151.09
79162,198380,0.5,1707.57
79163,113642,0.5,4106.42
79164,176945,1.0,801.57
79165,68002,1.0,870.32
79166,110879,1.0,506.68
79167,145989,0.5,3978.58
79168,67091,1.0,2781.36
79169,154390,0.5,3029.83
79170,137678,1.0,2304.23
79171,38903,0.5,1110.61
79172,165888,0.5,486.35
79173,52093,0.5,728.03
79174,184712,0.5,802.05
79175,35925,0.5,2966.38
79176,121732,1.0,3497.22
79177,156372,1.0,3449.38
79178,678,0.5,1727.92
79179,89270,1.0,1562.72
79180,134903,0.5,1437.85
79181,5091,1.0,1345.45
79182,82228,1.0,3159.58
79183,134385,0.5,7880.02
79184,196026,1.0,1866.56
79185,3443,1.0,1446.43
79186,96758,1.0,1897.63
79187,169921,1.0,2598.3
79188,69645,1.0,2559.02
79189,37856,1.0,1935.7
79190,135484,1.0,993.94
79191,148685,1.0,721.85
79192,113402,1.0,3293.9
79193,106869,0.5,8477.45
79194,174930,0.5,1957.49
79195,191980,0.5,3939.73
79196,29726,0.5,13685.96
79197,92277,1.0,2050.51
79198,156816,1.0,2078.82
79199,111698,0.5,1524.42
79200,21620,1.0,953.86
79201,148232,1.0,3165.19
79202,38409,1.0,1039.27
79203,85277,1.0,5358.26
79204,134019,1.0,7766.39
79205,857,1.0,1168.0
79206,113279,0.5,1825.78
79207,195717,0.5,441.42
79208,55266,1.0,1493.82
79209,154786,1.0,3476.86
79210,177815,1.0,2216.36
79211,52360,1.0,1066.9
79212,139920,1.0,931.73
79213,139644,1.0,1134.6
79214,35940,1.0,840.18
79215,186633,0.5,1146.3
79216,41598,1.0,1132.58
79217,118035,1.0,539.26
79218,29178,0.5,2962.81
79219,86456,1.0,3428.95
79220,174986,1.0,479.67
79221,161015,0.5,467.54
79222,31061,1.0,5659.34
79223,169306,0.5,3165.88
79224,4512,1.0,2190.82
79225,46481,1.0,2439.21
79226,21181,1.0,795.89
79227,189947,0.5,12890.38
79228,178700,1.0,3266.78
79229,123537,0.5,943.12
79230,145773,1.0,1369.08
79231,102967,1.0,705.62
79232,18835,0.5,1364.46
79233,101679,0.5,3347.14
79234,29177,0.5,2572.73
79235,82531,0.5,795.62
79236,80608,1.0,1434.47
79237,198456,0.5,1001.1
79238,57847,0.5,3655.09
79239,21067,0.5,4822.67
79240,125358,1.0,3554.61
79241,187291,1.0,766.86
79242,172431,0.5,1476.74
79243,43779,0.5,5100.14
79244,17769,0.5,1704.44
79245,75332,0.5,4604.19
79246,66448,1.0,1721.03
79247,144743,1.0,1578.34
79248,34811,1.0,2101.62
79249,112637,0.5,1197.9
79250,152691,0.5,1979.57
79251,135683,0.5,5382.46
79252,192730,1.0,3244.62
79253,181676,0.5,650.65
79254,45401,0.5,1159.49
79255,170114,1.0,2156.51
79256,170851,1.0,1210.61
79257,162843,1.0,1423.47
79258,150959,0.5,1912.73
79259,89538,1.0,1017.13
79260,101145,1.0,770.69
79261,57892,1.0,1255.26
79262,43162,1.0,323.71
79263,116103,0.5,1294.21
79264,101857,0.5,1309.82
79265,56688,1.0,2143.06
79266,13876,1.0,1125.41
79267,111748,1.0,5790.07
79268,159751,0.5,717.94
79269,98032,0.5,2550.91
79270,74269,1.0,2628.4
79271,41555,1.0,615.85
79272,3210,1.0,2577.27
79273,77286,0.5,2452.5
79274,197537,1.0,1091.92
79275,9811,0.5,2496.81
79276,115053,1.0,680.62
79277,68165,1.0,2432.64
79278,195037,1.0,1542.2
79279,139395,1.0,622.39
79280,80598,0.5,2887.41
79281,79261,0.5,1777.78
79282,168750,1.0,2135.06
79283,17180,1.0,1427.15
79284,59170,1.0,1471.63
79285,60065,0.5,2088.15
79286,28775,1.0,762.37
79287,111494,0.5,3098.22
79288,4875,1.0,5961.91
79289,10758,0.5,334.5
79290,62415,0.5,5506.56
79291,37104,0.5,991.55
79292,145139,1.0,2291.63
79293,189956,1.0,2313.98
79294,187364,0.5,6167.76
79295,184930,0.5,2154.45
79296,83340,1.0,2668.2
79297,88335,0.5,966.03
79298,32084,0.5,4700.62
79299,94664,1.0,1602.65
79300,106418,1.0,6217.3
79301,145113,1.0,1322.7
79302,130325,1.0,1182.31
79303,48733,1.0,1979.19
79304,60611,0.5,8568.59
79305,196433,0.5,1250.71
79306,25897,0.5,3454.39
79307,106077,1.0,2106.12
79308,121858,1.0,1955.94
79309,82021,1.0,808.09
79310,189439,1.0,3347.3
79311,188124,1.0,958.09
79312,7730,1.0,2230.92
79313,188218,1.0,5966.81
79314,171040,1.0,643.19
79315,122774,0.5,2476.93
79316,112507,0.5,517.97
79317,171672,1.0,1778.64
79318,1424,0.5,1108.66
79319,1821,0.5,1531.44
79320,87912,0.5,1433.17
79321,167235,1.0,700.34
79322,131490,0.5,1007.31
79323,143438,0.5,2702.05
79324,145180,0.5,616.96
79325,197094,1.0,3849.62
79326,162288,0.5,1764.86
79327,37789,0.5,942.73
79328,81700,0.5,791.35
79329,24927,0.5,2834.38
79330,62381,1.0,1442.98
79331,16906,0.5,3130.92
79332,146048,1.0,2115.71
79333,174122,1.0,482.72
79334,169738,0.5,3707.26
79335,39381,1.0,1987.31
79336,181653,1.0,2370.16
79337,127380,0.5,3616.33
79338,102082,1.0,1042.6
79339,144826,0.5,582.83
